Timestamp (UTC),Transaction Description,Currency,Amount,To Currency,To Amount,Native Currency,Native Amount,Native Amount (in USD),Transaction Kind,Transaction Hash
2022-02-09 08:48:30,Supercharger Reward,ETH,0.00000101,,,EUR,0.00270184570730520287398969,0.00279261872514902264623357997349725897,supercharger_reward_to_app_credited,
2022-02-09 08:48:30,Supercharger Reward,ETH,0.00000101,,,EUR,0.00270184570730520287398969,0.00279261872514902264623357997349725897,supercharger_reward_to_app_credited,
2022-02-08 00:48:09,Crypto Earn,BTC,0.00001324,,,EUR,0.502619067568470010527964757,0.519505394373023927484418421691033304741,crypto_earn_interest_paid,
2022-02-07 12:00:21,Supercharger Reward,ETH,0.00000101,,,EUR,0.002679482486430671436848408,0.002769504174529050709385027101225866904,supercharger_reward_to_app_credited,
2022-02-07 12:00:21,Supercharger Reward,ETH,0.00000101,,,EUR,0.002679482486430671436848408,0.002769504174529050709385027101225866904,supercharger_reward_to_app_credited,
2022-02-05 09:06:09,Supercharger Reward,ETH,0.00000101,,,EUR,0.002632019142263825338945914,0.002720446220064756637966400148228902682,supercharger_reward_to_app_credited,
2022-02-05 09:06:09,Supercharger Reward,ETH,0.00000101,,,EUR,0.002632019142263825338945914,0.002720446220064756637966400148228902682,supercharger_reward_to_app_credited,
2022-02-03 12:06:34,Supercharger Reward,ETH,0.00000101,,,EUR,0.002305243015971343868812582,0.002382691504187133092645825918952728966,supercharger_reward_to_app_credited,
2022-02-03 12:06:34,Supercharger Reward,ETH,0.00000101,,,EUR,0.002305243015971343868812582,0.002382691504187133092645825918952728966,supercharger_reward_to_app_credited,
2022-02-01 09:50:01,Supercharger Reward,ETH,0.00000101,,,EUR,0.002435692373359051287020401,0.002517523525549268413469452976289814913,supercharger_reward_to_app_credited,
2022-02-01 09:50:01,Supercharger Reward,ETH,0.00000101,,,EUR,0.002435692373359051287020401,0.002517523525549268413469452976289814913,supercharger_reward_to_app_credited,
2022-02-01 00:51:58,Crypto Earn,BTC,0.00001324,,,EUR,0.448871337948007521680806747,0.463951920032679133553156497890340953611,crypto_earn_interest_paid,
2022-01-30 09:38:53,Supercharger Reward,ETH,0.00000101,,,EUR,0.002339578282905370269571618,0.002418180321743849668552385423945005634,supercharger_reward_to_app_credited,
2022-01-29 07:57:49,Supercharger Reward,ETH,0.00000101,,,EUR,0.002299469525735963578059692,0.002376724043907223499637561165522508396,supercharger_reward_to_app_credited,
2022-01-29 07:57:49,Supercharger Reward,ETH,0.00000101,,,EUR,0.002299469525735963578059692,0.002376724043907223499637561165522508396,supercharger_reward_to_app_credited,
2022-01-27 07:45:54,Supercharger Reward,ETH,0.00000101,,,EUR,0.002154205962627737764491573,0.002226580108847917091737573357452828549,supercharger_reward_to_app_credited,
2022-01-27 07:45:54,Supercharger Reward,ETH,0.00000101,,,EUR,0.002154205962627737764491573,0.002226580108847917091737573357452828549,supercharger_reward_to_app_credited,
2022-01-27 04:20:39,Mission Rewards Deposit,CRO,1.3,,,EUR,0.44,0.45478253467372,rewards_platform_deposit_credited,
2022-01-25 08:51:21,Supercharger Reward,ETH,0.00000101,,,EUR,0.002117729776526137334337095,0.002188878444369471270870496634518903735,supercharger_reward_to_app_credited,
2022-01-25 08:51:21,Supercharger Reward,ETH,0.00000101,,,EUR,0.002117729776526137334337095,0.002188878444369471270870496634518903735,supercharger_reward_to_app_credited,
2022-01-25 07:55:12,Supercharger Stake (via app),CRO,-141.8,,,EUR,45.85252198582193304541128813496644,47.39301402248766339876917141267878325101943172,supercharger_deposit,
2022-01-25 07:54:48,Mission Rewards Deposit,CRO,2.2,,,EUR,0.71,0.73385363549623,rewards_platform_deposit_credited,
2022-01-25 07:53:40,Crypto Earn Deposit,BTC,-0.01534,,,EUR,485.065545355038836763317108747,501.362132271488297882341995603855062279611,crypto_earn_program_created,
2022-01-25 07:51:54,EUR -> CRO,EUR,-46.28,CRO,140.0,EUR,46.28,47.83485387431764,viban_purchase,
2022-01-25 07:51:12,EUR -> BTC,EUR,-403.44,BTC,0.0125,EUR,403.44,416.99424042901272,viban_purchase,
2022-01-23 10:15:00,Supercharger Reward,ETH,0.00000101,,,EUR,0.002222842354312181350461732,0.002297522454714075028585753110049922916,supercharger_reward_to_app_credited,
2022-01-22 07:19:44,Supercharger Reward,ETH,0.00000101,,,EUR,0.002201886531837342256233817,0.002275862586392984503056242765050284521,supercharger_reward_to_app_credited,
2022-01-21 07:16:49,Supercharger Reward,ETH,0.00000101,,,EUR,0.002518408864017502960532653,0.002603019014824190537748668217392638589,supercharger_reward_to_app_credited,
2022-01-20 07:00:15,Supercharger Reward,ETH,0.00000101,,,EUR,0.002770266928616497691636879,0.002863338671634073112625630146093145727,supercharger_reward_to_app_credited,
2022-01-20 06:58:29,Supercharger Reward,ETH,0.00000101,,,EUR,0.002769471119357252836905424,0.002862516125833990861317967787146223312,supercharger_reward_to_app_credited,
2022-01-18 11:58:20,Supercharger Reward,ETH,0.00000101,,,EUR,0.002776615396835866841289979,0.002869900427243391884828847015319706027,supercharger_reward_to_app_credited,
2022-01-18 11:58:20,Supercharger Reward,ETH,0.00000101,,,EUR,0.002776615396835866841289979,0.002869900427243391884828847015319706027,supercharger_reward_to_app_credited,
2022-01-17 05:29:37,Mission Rewards Deposit,CRO,1.0,,,EUR,0.39,0.40310270118807,rewards_platform_deposit_credited,
2022-01-16 08:34:05,Supercharger Reward,ETH,0.00000101,,,EUR,0.002915036251707515119036382,0.003012971761857554036770601204884498366,supercharger_reward_to_app_credited,
2022-01-16 08:34:05,Supercharger Reward,ETH,0.00000101,,,EUR,0.002915036251707515119036382,0.003012971761857554036770601204884498366,supercharger_reward_to_app_credited,
2022-01-15 06:35:37,Supercharger Reward,ETH,0.00000101,,,EUR,0.002898662061187870903596646,0.002996047453067203598786465379436582598,supercharger_reward_to_app_credited,
2022-01-13 08:24:18,Supercharger Reward,ETH,0.00000101,,,EUR,0.002914551955438713216573435,0.003012471194846965958524380533304874155,supercharger_reward_to_app_credited,
2022-01-13 08:24:18,Supercharger Reward,ETH,0.00000101,,,EUR,0.002914551955438713216573435,0.003012471194846965958524380533304874155,supercharger_reward_to_app_credited,
2022-01-12 05:52:28,Supercharger Reward,ETH,0.00000101,,,EUR,0.002837577801458015443537377,0.002932910965638541078230355455439362801,supercharger_reward_to_app_credited,
2022-01-10 09:37:11,Supercharger Reward,ETH,0.00000101,,,EUR,0.002782483416992340999754318,0.002875965593334932332173732035991570734,supercharger_reward_to_app_credited,
2022-01-10 09:37:11,Supercharger Reward,ETH,0.00000101,,,EUR,0.002782483416992340999754318,0.002875965593334932332173732035991570734,supercharger_reward_to_app_credited,
2022-01-08 18:14:31,Supercharger Reward,ETH,0.00000101,,,EUR,0.002634487976511451566986986,0.002722997998921176507245244063211355018,supercharger_reward_to_app_credited,
2022-01-01 07:46:58,Mission Rewards Deposit,CRO,0.8,,,EUR,0.39,0.40310270118807,rewards_platform_deposit_credited,
2021-12-26 14:37:40,Supercharger Stake (via app),CRO,-421.0,,,EUR,226.3146216148258379739048166525133,233.9180392084417123563325498904876116314396829,supercharger_deposit,
2021-12-26 14:36:47,Buy CRO,CRO,420.0,,,EUR,231.03,238.79183860379439,crypto_purchase,
2021-12-21 07:07:36,Mission Rewards Deposit,CRO,1.0,,,EUR,0.45,0.46511850137085,rewards_platform_deposit_credited,
2021-12-20 16:06:17,Supercharger Stake (via app),CRO,-160.0,,,EUR,67.46754805570517052274412909569124,69.73423298407865246210310715532901196170741412,supercharger_deposit,
2021-12-20 16:04:51,Buy CRO,CRO,100.0,,,EUR,43.14,44.58936033141882,crypto_purchase,
2021-12-19 00:48:46,Buy CRO,CRO,45.0,,,EUR,21.11,21.81922569764143,crypto_purchase,
2021-12-14 12:11:42,Buy BTC,BTC,0.00234,,,EUR,99.99,103.34933100460287,crypto_purchase,
2021-12-04 17:43:10,Buy BTC,BTC,0.0005,,,EUR,21.58,22.30501613240654,crypto_purchase,
2021-11-27 18:43:50,Buy ETH,ETH,0.0055,,,EUR,20.3,20.9820123951739,crypto_purchase,
2021-11-27 18:40:38,Buy ALGO,ALGO,7.0,,,EUR,10.62,10.97679663235206,crypto_purchase,
2021-11-27 14:55:31,Buy CRO,CRO,15.0,,,EUR,10.41,10.75974133171233,crypto_purchase,
